vehicle_id,vehicle_type,enter_time_s,departure_time_s,travel_time_s,route_distance_m,distance_traveled_m,accumulated_waiting_time_s,custom_wait_s,moving_time_s,time_loss_s,free_flow_time_s,delay_s,waiting_fraction,moving_fraction,schedule_efficiency,completed_trip,trip_status
183959_431_0,pkw,27843.0,27875.0,32.0,,431.421,0.0,0.0,32.0,2.731,,,0.0,1.0,,True,completed
212053_442_0,pkw,27839.0,27876.0,37.0,,435.141,0.0,0.0,37.0,1.702,,,0.0,1.0,,True,completed
241894_452_0,pkw,27847.0,27879.0,32.0,,428.282,0.0,0.0,32.0,1.539,,,0.0,1.0,,True,completed
190075_434_0,pkw,27850.0,27882.0,32.0,,427.805,0.0,0.0,32.0,1.709,,,0.0,1.0,,True,completed
213498_444_0,pkw,27852.0,27886.0,34.0,,431.611,0.0,0.0,34.0,1.886,,,0.0,1.0,,True,completed
98961_396_0,pkw,27849.0,27886.0,37.0,,445.797,0.0,0.0,37.0,2.389,,,0.0,1.0,,True,completed
149367_417_0,pkw,27852.0,27890.0,38.0,,185.98,19.0,20.0,18.0,26.426,,,0.5263,0.4737,,True,completed
166906_424_0,pkw,27856.0,27892.0,36.0,,203.56,14.0,14.0,22.0,23.752,,,0.3889,0.6111,,True,completed
196263_436_0,pkw,27829.0,27892.0,63.0,,460.937,15.0,15.0,48.0,29.757,,,0.2381,0.7619,,True,completed
210089_441_0,pkw,27823.0,27892.0,69.0,,703.288,10.0,10.0,59.0,23.033,,,0.1449,0.8551,,True,completed
245459_454_0,pkw,27860.0,27892.0,32.0,,190.334,14.0,14.0,18.0,21.578,,,0.4375,0.5625,,True,completed
200401_437_0,pkw,27862.0,27893.0,31.0,,188.613,10.0,10.0,21.0,18.85,,,0.3226,0.6774,,True,completed
211632_442_0,pkw,27872.0,27894.0,22.0,,190.792,0.0,1.0,21.0,12.229,,,0.0455,0.9545,,True,completed
165327_423_0,pkw,27832.0,27895.0,63.0,,703.208,5.0,5.0,58.0,14.579,,,0.0794,0.9206,,True,completed
109459_401_0,pkw,27875.0,27896.0,21.0,,201.297,0.0,0.0,21.0,9.679,,,0.0,1.0,,True,completed
114529_402_0,pkw,27870.0,27896.0,26.0,,168.927,1.0,1.0,25.0,14.683,,,0.0385,0.9615,,True,completed
163322_422_0,pkw,27881.0,27897.0,16.0,,190.464,0.0,0.0,16.0,4.822,,,0.0,1.0,,True,completed
222452_448_0,pkw,27834.0,27897.0,63.0,,697.551,4.0,4.0,59.0,14.154,,,0.0635,0.9365,,True,completed
212613_443_0,pkw,27878.0,27898.0,20.0,,169.865,0.0,0.0,20.0,8.18,,,0.0,1.0,,True,completed
144378_416_0,pkw,27879.0,27902.0,23.0,,192.894,3.0,3.0,20.0,11.612,,,0.1304,0.8696,,True,completed
215528_445_0,pkw,27853.0,27902.0,49.0,,432.867,11.0,12.0,37.0,20.374,,,0.2449,0.7551,,True,completed
264022_463_0,pkw,27864.0,27902.0,38.0,,432.282,0.0,0.0,38.0,5.803,,,0.0,1.0,,True,completed
118864_405_0,pkw,27867.0,27904.0,37.0,,432.811,0.0,0.0,37.0,3.272,,,0.0,1.0,,True,completed
193139_435_0,pkw,27856.0,27904.0,48.0,,438.588,10.0,10.0,38.0,17.529,,,0.2083,0.7917,,True,completed
190180_434_0,pkw,27889.0,27908.0,19.0,,138.964,4.0,4.0,15.0,9.651,,,0.2105,0.7895,,True,completed
261319_461_0,pkw,27883.0,27911.0,28.0,,197.991,8.0,8.0,20.0,17.919,,,0.2857,0.7143,,True,completed
150838_418_0,pkw,27895.0,27912.0,17.0,,192.166,0.0,0.0,17.0,6.375,,,0.0,1.0,,True,completed
235489_451_0,pkw,27888.0,27913.0,25.0,,185.48,7.0,7.0,18.0,14.394,,,0.28,0.72,,True,completed
112564_401_0,pkw,27900.0,27914.0,14.0,,196.212,0.0,0.0,14.0,2.3,,,0.0,1.0,,True,completed
248908_456_0,pkw,27897.0,27915.0,18.0,,179.185,0.0,0.0,18.0,7.471,,,0.0,1.0,,True,completed
231031_450_0,pkw,27874.0,27920.0,46.0,,441.635,5.0,5.0,41.0,11.514,,,0.1087,0.8913,,True,completed
243275_452_0,pkw,27881.0,27921.0,40.0,,429.198,4.0,4.0,36.0,12.246,,,0.1,0.9,,True,completed
250378_456_0,pkw,27887.0,27923.0,36.0,,436.692,0.0,0.0,36.0,8.898,,,0.0,1.0,,True,completed
226991_450_0,pkw,27891.0,27928.0,37.0,,428.93,0.0,0.0,37.0,1.908,,,0.0,1.0,,True,completed
259376_461_0,pkw,27897.0,27929.0,32.0,,434.107,0.0,0.0,32.0,1.661,,,0.0,1.0,,True,completed
255723_460_0,pkw,27900.0,27931.0,31.0,,427.919,0.0,0.0,31.0,1.685,,,0.0,1.0,,True,completed
241913_452_0,pkw,27886.0,27937.0,51.0,,465.432,7.0,7.0,44.0,13.589,,,0.1373,0.8627,,True,completed
54426_371_0,pkw,27928.0,27938.0,10.0,,195.635,0.0,0.0,10.0,0.264,,,0.0,1.0,,True,completed
230168_450_0,pkw,27913.0,27941.0,28.0,,190.293,9.0,9.0,19.0,18.913,,,0.3214,0.6786,,True,completed
218049_446_0,pkw,27923.0,27942.0,19.0,,188.324,0.0,0.0,19.0,7.298,,,0.0,1.0,,True,completed
110772_401_0,pkw,27920.0,27943.0,23.0,,194.332,0.0,0.0,23.0,11.657,,,0.0,1.0,,True,completed
198494_436_0,pkw,27927.0,27945.0,18.0,,199.238,0.0,0.0,18.0,5.083,,,0.0,1.0,,True,completed
254314_459_0,pkw,27910.0,27948.0,38.0,,436.774,0.0,0.0,38.0,4.034,,,0.0,1.0,,True,completed
135934_411_0,pkw,27925.0,27961.0,36.0,,443.931,0.0,0.0,36.0,2.095,,,0.0,1.0,,True,completed
204235_440_0,pkw,27927.0,27962.0,35.0,,436.362,0.0,0.0,35.0,4.799,,,0.0,1.0,,True,completed
239308_451_0,pkw,27935.0,27968.0,33.0,,434.223,0.0,0.0,33.0,2.165,,,0.0,1.0,,True,completed
248160_455_0,pkw,27937.0,27968.0,31.0,,426.578,0.0,0.0,31.0,1.76,,,0.0,1.0,,True,completed
183954_431_0,pkw,27911.0,27970.0,59.0,,700.712,0.0,0.0,59.0,8.21,,,0.0,1.0,,True,completed
274043_467_0,pkw,27944.0,27977.0,33.0,,445.381,0.0,0.0,33.0,1.874,,,0.0,1.0,,True,completed
269667_465_0,pkw,27946.0,27981.0,35.0,,438.412,0.0,0.0,35.0,2.436,,,0.0,1.0,,True,completed
78515_387_0,pkw,27950.0,27986.0,36.0,,446.05,0.0,0.0,36.0,2.064,,,0.0,1.0,,True,completed
270659_466_0,pkw,27952.0,27987.0,35.0,,437.703,0.0,0.0,35.0,5.36,,,0.0,1.0,,True,completed
262168_462_0,pkw,27957.0,27990.0,33.0,,434.101,0.0,0.0,33.0,1.943,,,0.0,1.0,,True,completed
251011_457_0,pkw,27959.0,27992.0,33.0,,443.904,0.0,0.0,33.0,3.065,,,0.0,1.0,,True,completed
183196_431_0,pkw,27961.0,27993.0,32.0,,433.81,0.0,0.0,32.0,6.448,,,0.0,1.0,,True,completed
152741_419_0,pkw,27947.0,27998.0,51.0,,691.291,0.0,0.0,51.0,4.235,,,0.0,1.0,,True,completed
164980_423_0,pkw,27985.0,27998.0,13.0,,197.466,0.0,0.0,13.0,2.0,,,0.0,1.0,,True,completed
225089_449_0,pkw,27957.0,28001.0,44.0,,200.098,24.0,24.0,20.0,32.205,,,0.5455,0.4545,,True,completed
250236_456_0,pkw,27989.0,28019.0,30.0,,428.074,0.0,0.0,30.0,1.628,,,0.0,1.0,,True,completed
253740_458_0,pkw,27991.0,28025.0,34.0,,440.155,0.0,0.0,34.0,1.999,,,0.0,1.0,,True,completed
243617_453_0,pkw,27993.0,28031.0,38.0,,442.511,0.0,0.0,38.0,2.361,,,0.0,1.0,,True,completed
226344_450_0,pkw,27995.0,28032.0,37.0,,434.166,0.0,0.0,37.0,10.937,,,0.0,1.0,,True,completed
162223_421_0,pkw,27997.0,28034.0,37.0,,442.774,0.0,0.0,37.0,4.733,,,0.0,1.0,,True,completed
208005_441_0,pkw,27999.0,28035.0,36.0,,433.729,0.0,0.0,36.0,7.993,,,0.0,1.0,,True,completed
237039_451_0,pkw,28000.0,28037.0,37.0,,440.783,0.0,0.0,37.0,4.481,,,0.0,1.0,,True,completed
247391_455_0,pkw,28002.0,28038.0,36.0,,432.0,0.0,0.0,36.0,7.843,,,0.0,1.0,,True,completed
171784_426_0,pkw,28004.0,28040.0,36.0,,439.633,0.0,0.0,36.0,4.158,,,0.0,1.0,,True,completed
235273_451_0,pkw,28006.0,28042.0,36.0,,446.793,0.0,0.0,36.0,5.176,,,0.0,1.0,,True,completed
228790_450_0,pkw,28008.0,28043.0,35.0,,436.376,0.0,0.0,35.0,2.936,,,0.0,1.0,,True,completed
235200_451_0,pkw,28030.0,28051.0,21.0,,202.209,2.0,2.0,19.0,8.763,,,0.0952,0.9048,,True,completed
246710_455_0,pkw,28032.0,28051.0,19.0,,196.346,0.0,0.0,19.0,7.919,,,0.0,1.0,,True,completed
212453_443_0,pkw,28036.0,28052.0,16.0,,187.252,0.0,0.0,16.0,6.128,,,0.0,1.0,,True,completed
260867_461_0,pkw,28032.0,28052.0,20.0,,187.181,0.0,0.0,20.0,7.766,,,0.0,1.0,,True,completed
223553_449_0,pkw,28040.0,28055.0,15.0,,188.143,0.0,0.0,15.0,3.724,,,0.0,1.0,,True,completed
223854_449_0,pkw,28038.0,28055.0,17.0,,177.655,0.0,0.0,17.0,5.215,,,0.0,1.0,,True,completed
270405_465_0,pkw,28043.0,28056.0,13.0,,203.12,0.0,0.0,13.0,2.05,,,0.0,1.0,,True,completed
183270_431_0,pkw,28031.0,28064.0,33.0,,441.533,0.0,0.0,33.0,1.562,,,0.0,1.0,,True,completed
204088_439_0,pkw,28033.0,28065.0,32.0,,430.364,0.0,0.0,32.0,4.086,,,0.0,1.0,,True,completed
216920_446_0,pkw,28037.0,28065.0,28.0,,425.436,0.0,0.0,28.0,1.034,,,0.0,1.0,,True,completed
270102_465_0,pkw,28035.0,28067.0,32.0,,443.138,0.0,0.0,32.0,6.565,,,0.0,1.0,,True,completed
211579_442_0,pkw,28037.0,28071.0,34.0,,441.778,0.0,0.0,34.0,1.893,,,0.0,1.0,,True,completed
177898_430_0,pkw,28039.0,28072.0,33.0,,433.542,0.0,0.0,33.0,5.478,,,0.0,1.0,,True,completed
241118_452_0,pkw,28041.0,28074.0,33.0,,444.606,0.0,0.0,33.0,6.472,,,0.0,1.0,,True,completed
242389_452_0,pkw,28042.0,28075.0,33.0,,429.947,0.0,0.0,33.0,2.744,,,0.0,1.0,,True,completed
174994_428_0,pkw,28045.0,28081.0,36.0,,172.75,17.0,17.0,19.0,25.016,,,0.4722,0.5278,,True,completed
262563_462_0,pkw,28047.0,28084.0,37.0,,175.657,14.0,14.0,23.0,22.335,,,0.3784,0.6216,,True,completed
185436_432_0,pkw,28051.0,28085.0,34.0,,167.843,13.0,13.0,21.0,24.366,,,0.3824,0.6176,,True,completed
169791_426_0,pkw,28059.0,28086.0,27.0,,192.733,5.0,5.0,22.0,16.101,,,0.1852,0.8148,,True,completed
178886_430_0,pkw,28055.0,28087.0,32.0,,170.858,7.0,7.0,25.0,19.452,,,0.2188,0.7812,,True,completed
247873_455_0,pkw,28062.0,28088.0,26.0,,202.803,2.0,2.0,24.0,15.135,,,0.0769,0.9231,,True,completed
268385_465_0,pkw,28044.0,28091.0,47.0,,442.095,8.0,8.0,39.0,15.496,,,0.1702,0.8298,,True,completed
274349_467_0,pkw,28048.0,28091.0,43.0,,436.703,5.0,5.0,38.0,11.74,,,0.1163,0.8837,,True,completed
237469_451_0,pkw,28046.0,28092.0,46.0,,429.125,6.0,6.0,40.0,16.978,,,0.1304,0.8696,,True,completed
203186_439_0,pkw,28048.0,28095.0,47.0,,444.508,6.0,6.0,41.0,15.599,,,0.1277,0.8723,,True,completed
246348_454_0,pkw,28057.0,28096.0,39.0,,428.24,1.0,1.0,38.0,9.479,,,0.0256,0.9744,,True,completed
124843_406_0,pkw,28045.0,28099.0,54.0,,446.26,19.0,19.0,35.0,24.959,,,0.3519,0.6481,,True,completed
243994_453_0,pkw,28071.0,28101.0,30.0,,184.95,6.0,6.0,24.0,19.927,,,0.2,0.8,,True,completed
175166_428_0,pkw,28079.0,28102.0,23.0,,185.805,3.0,3.0,20.0,11.908,,,0.1304,0.8696,,True,completed
213148_443_0,pkw,28048.0,28103.0,55.0,,450.634,16.0,16.0,39.0,23.569,,,0.2909,0.7091,,True,completed
234102_451_0,pkw,28072.0,28103.0,31.0,,193.418,4.0,4.0,27.0,20.793,,,0.129,0.871,,True,completed
186635_432_0,pkw,28074.0,28104.0,30.0,,187.625,5.0,5.0,25.0,18.484,,,0.1667,0.8333,,True,completed
188229_433_0,pkw,28078.0,28105.0,27.0,,202.526,3.0,3.0,24.0,15.338,,,0.1111,0.8889,,True,completed
190724_435_0,pkw,28054.0,28106.0,52.0,,451.102,8.0,8.0,44.0,19.31,,,0.1538,0.8462,,True,completed
185099_432_0,pkw,28072.0,28109.0,37.0,,433.504,0.0,0.0,37.0,6.485,,,0.0,1.0,,True,completed
252528_458_0,pkw,28061.0,28109.0,48.0,,450.015,3.0,3.0,45.0,15.578,,,0.0625,0.9375,,True,completed
120613_405_0,pkw,28050.0,28110.0,60.0,,696.2,3.0,3.0,57.0,13.966,,,0.05,0.95,,True,completed
127493_407_0,pkw,28079.0,28111.0,32.0,,441.251,0.0,0.0,32.0,5.101,,,0.0,1.0,,True,completed
227464_450_0,pkw,28091.0,28111.0,20.0,,170.071,2.0,2.0,18.0,9.931,,,0.1,0.9,,True,completed
200207_437_0,pkw,28051.0,28114.0,63.0,,694.533,2.0,2.0,61.0,11.822,,,0.0317,0.9683,,True,completed
206926_441_0,pkw,28061.0,28114.0,53.0,,455.83,9.0,9.0,44.0,23.58,,,0.1698,0.8302,,True,completed
251062_457_0,pkw,28074.0,28114.0,40.0,,430.594,1.0,1.0,39.0,13.205,,,0.025,0.975,,True,completed
216447_445_0,pkw,28068.0,28115.0,47.0,,446.083,9.0,9.0,38.0,19.697,,,0.1915,0.8085,,True,completed
211385_442_0,pkw,28081.0,28117.0,36.0,,436.352,0.0,0.0,36.0,3.748,,,0.0,1.0,,True,completed
213750_444_0,pkw,28070.0,28118.0,48.0,,463.835,5.0,5.0,43.0,14.306,,,0.1042,0.8958,,True,completed
224883_449_0,pkw,28085.0,28118.0,33.0,,430.251,0.0,0.0,33.0,3.183,,,0.0,1.0,,True,completed
144723_416_0,pkw,28053.0,28120.0,67.0,,701.84,1.0,1.0,66.0,9.233,,,0.0149,0.9851,,True,completed
238062_451_0,pkw,28083.0,28121.0,38.0,,435.472,0.0,0.0,38.0,2.845,,,0.0,1.0,,True,completed
259707_461_0,pkw,28090.0,28123.0,33.0,,444.403,0.0,0.0,33.0,3.687,,,0.0,1.0,,True,completed
158820_421_0,pkw,28068.0,28124.0,56.0,,447.558,6.0,6.0,50.0,23.276,,,0.1071,0.8929,,True,completed
217155_446_0,pkw,28097.0,28125.0,28.0,,167.837,8.0,8.0,20.0,15.802,,,0.2857,0.7143,,True,completed
98552_395_0,pkw,28076.0,28125.0,49.0,,439.991,5.0,5.0,44.0,21.474,,,0.102,0.898,,True,completed
112058_401_0,pkw,28066.0,28126.0,60.0,,446.447,6.0,6.0,54.0,22.531,,,0.1,0.9,,True,completed
177303_429_0,pkw,28103.0,28126.0,23.0,,152.377,5.0,5.0,18.0,13.346,,,0.2174,0.7826,,True,completed
255757_460_0,pkw,28117.0,28127.0,10.0,,152.782,0.0,0.0,10.0,0.558,,,0.0,1.0,,True,completed
205604_440_0,pkw,28105.0,28128.0,23.0,,156.967,4.0,4.0,19.0,10.945,,,0.1739,0.8261,,True,completed
138457_412_0,pkw,28107.0,28130.0,23.0,,164.464,2.0,2.0,21.0,11.734,,,0.087,0.913,,True,completed
226520_450_0,pkw,28096.0,28130.0,34.0,,433.174,0.0,0.0,34.0,2.304,,,0.0,1.0,,True,completed
159488_421_0,pkw,28055.0,28132.0,77.0,,694.61,10.0,10.0,67.0,21.873,,,0.1299,0.8701,,True,completed
277699_469_0,pkw,28119.0,28135.0,16.0,,167.826,0.0,0.0,16.0,4.147,,,0.0,1.0,,True,completed
143800_416_0,pkw,28103.0,28137.0,34.0,,463.038,0.0,0.0,34.0,6.745,,,0.0,1.0,,True,completed
142017_415_0,pkw,28127.0,28139.0,12.0,,196.494,0.0,0.0,12.0,0.951,,,0.0,1.0,,True,completed
113553_402_0,pkw,28097.0,28140.0,43.0,,189.297,21.0,21.0,22.0,34.35,,,0.4884,0.5116,,True,completed
239610_451_0,pkw,28092.0,28140.0,48.0,,170.151,27.0,27.0,21.0,37.975,,,0.5625,0.4375,,True,completed
184328_431_0,pkw,28117.0,28143.0,26.0,,187.55,1.0,2.0,24.0,15.823,,,0.0769,0.9231,,True,completed
100634_396_0,pkw,28107.0,28151.0,44.0,,442.454,4.0,4.0,40.0,14.104,,,0.0909,0.9091,,True,completed
158601_421_0,pkw,28105.0,28151.0,46.0,,450.523,9.0,9.0,37.0,17.157,,,0.1957,0.8043,,True,completed
194444_436_0,pkw,28109.0,28152.0,43.0,,425.63,0.0,0.0,43.0,7.774,,,0.0,1.0,,True,completed
267784_465_0,pkw,28111.0,28153.0,42.0,,446.455,0.0,0.0,42.0,7.076,,,0.0,1.0,,True,completed
237875_451_0,pkw,28122.0,28158.0,36.0,,450.35,0.0,0.0,36.0,3.758,,,0.0,1.0,,True,completed
229282_450_0,pkw,28148.0,28159.0,11.0,,196.872,0.0,0.0,11.0,0.84,,,0.0,1.0,,True,completed
138014_412_0,pkw,28131.0,28168.0,37.0,,449.138,0.0,0.0,37.0,5.662,,,0.0,1.0,,True,completed
233560_451_0,pkw,28128.0,28170.0,42.0,,427.784,6.0,6.0,36.0,12.766,,,0.1429,0.8571,,True,completed
248501_456_0,pkw,28124.0,28171.0,47.0,,456.025,7.0,7.0,40.0,15.544,,,0.1489,0.8511,,True,completed
260221_461_0,pkw,28130.0,28172.0,42.0,,440.679,5.0,5.0,37.0,14.079,,,0.119,0.881,,True,completed
241599_452_0,pkw,28132.0,28174.0,42.0,,433.319,0.0,0.0,42.0,8.77,,,0.0,1.0,,True,completed
273407_466_0,pkw,28134.0,28176.0,42.0,,443.443,0.0,0.0,42.0,11.371,,,0.0,1.0,,True,completed
197584_436_0,pkw,28128.0,28177.0,49.0,,452.313,0.0,1.0,48.0,6.305,,,0.0204,0.9796,,True,completed
115406_403_0,pkw,28134.0,28180.0,46.0,,447.288,7.0,7.0,39.0,15.528,,,0.1522,0.8478,,True,completed
240250_452_0,pkw,28133.0,28180.0,47.0,,433.959,4.0,4.0,43.0,16.411,,,0.0851,0.9149,,True,completed
189371_434_0,pkw,28126.0,28182.0,56.0,,451.617,9.0,9.0,47.0,26.697,,,0.1607,0.8393,,True,completed
205117_440_0,pkw,28140.0,28182.0,42.0,,446.147,4.0,4.0,38.0,12.964,,,0.0952,0.9048,,True,completed
192060_435_0,pkw,28155.0,28184.0,29.0,,200.206,5.0,5.0,24.0,15.011,,,0.1724,0.8276,,True,completed
265964_464_0,pkw,28136.0,28184.0,48.0,,442.74,6.0,6.0,42.0,14.806,,,0.125,0.875,,True,completed
157483_421_0,pkw,28146.0,28186.0,40.0,,451.398,0.0,0.0,40.0,10.708,,,0.0,1.0,,True,completed
169529_426_0,pkw,28163.0,28186.0,23.0,,187.688,0.0,0.0,23.0,11.8,,,0.0,1.0,,True,completed
202005_438_0,pkw,28144.0,28186.0,42.0,,449.489,1.0,1.0,41.0,10.883,,,0.0238,0.9762,,True,completed
224682_449_0,pkw,28147.0,28201.0,54.0,,433.145,14.0,14.0,40.0,21.606,,,0.2593,0.7407,,True,completed
251309_457_0,pkw,28138.0,28201.0,63.0,,450.998,16.0,16.0,47.0,27.958,,,0.254,0.746,,True,completed
180968_431_0,pkw,28171.0,28202.0,31.0,,427.674,0.0,0.0,31.0,4.491,,,0.0,1.0,,True,completed
228010_450_0,pkw,28166.0,28203.0,37.0,,430.541,0.0,0.0,37.0,2.286,,,0.0,1.0,,True,completed
283267_472_0,pkw,28164.0,28203.0,39.0,,429.213,0.0,0.0,39.0,1.684,,,0.0,1.0,,True,completed
198097_436_0,pkw,28173.0,28204.0,31.0,,440.631,0.0,0.0,31.0,4.945,,,0.0,1.0,,True,completed
201038_437_0,pkw,28149.0,28204.0,55.0,,443.172,7.0,7.0,48.0,22.724,,,0.1273,0.8727,,True,completed
185690_432_0,pkw,28169.0,28205.0,36.0,,428.987,0.0,0.0,36.0,3.427,,,0.0,1.0,,True,completed
186001_432_0,pkw,28153.0,28207.0,54.0,,446.704,5.0,5.0,49.0,22.734,,,0.0926,0.9074,,True,completed
221545_448_0,pkw,28151.0,28207.0,56.0,,451.056,5.0,5.0,51.0,22.011,,,0.0893,0.9107,,True,completed
236914_451_0,pkw,28177.0,28208.0,31.0,,440.635,0.0,0.0,31.0,1.604,,,0.0,1.0,,True,completed
230732_450_0,pkw,28162.0,28209.0,47.0,,441.92,3.0,3.0,44.0,17.01,,,0.0638,0.9362,,True,completed
193777_435_0,pkw,28157.0,28210.0,53.0,,441.992,4.0,4.0,49.0,19.981,,,0.0755,0.9245,,True,completed
222821_448_0,pkw,28172.0,28211.0,39.0,,448.701,0.0,0.0,39.0,12.507,,,0.0,1.0,,True,completed
153510_420_0,pkw,28190.0,28223.0,33.0,,427.37,0.0,0.0,33.0,1.497,,,0.0,1.0,,True,completed
122475_406_0,pkw,28193.0,28225.0,32.0,,442.471,0.0,0.0,32.0,2.082,,,0.0,1.0,,True,completed
136022_411_0,pkw,28193.0,28229.0,36.0,,435.216,0.0,0.0,36.0,1.731,,,0.0,1.0,,True,completed
128389_408_0,pkw,28217.0,28230.0,13.0,,189.522,0.0,0.0,13.0,1.302,,,0.0,1.0,,True,completed
153149_420_0,pkw,28197.0,28232.0,35.0,,433.809,0.0,0.0,35.0,1.551,,,0.0,1.0,,True,completed
164516_422_0,pkw,28220.0,28232.0,12.0,,191.138,0.0,0.0,12.0,0.946,,,0.0,1.0,,True,completed
168779_425_0,pkw,28175.0,28233.0,58.0,,452.138,15.0,15.0,43.0,23.766,,,0.2586,0.7414,,True,completed
214099_444_0,pkw,28203.0,28233.0,30.0,,435.664,0.0,0.0,30.0,1.065,,,0.0,1.0,,True,completed
193036_435_0,pkw,28222.0,28234.0,12.0,,183.908,0.0,0.0,12.0,1.665,,,0.0,1.0,,True,completed
243343_452_0,pkw,28203.0,28234.0,31.0,,186.205,9.0,9.0,22.0,20.794,,,0.2903,0.7097,,True,completed
270722_466_0,pkw,28199.0,28234.0,35.0,,437.63,0.0,0.0,35.0,1.847,,,0.0,1.0,,True,completed
192641_435_0,pkw,28205.0,28235.0,30.0,,190.966,5.0,6.0,24.0,19.242,,,0.2,0.8,,True,completed
102374_396_0,pkw,28224.0,28236.0,12.0,,143.833,0.0,0.0,12.0,0.512,,,0.0,1.0,,True,completed
138188_412_0,pkw,28224.0,28236.0,12.0,,183.871,0.0,0.0,12.0,0.495,,,0.0,1.0,,True,completed
269181_465_0,pkw,28211.0,28242.0,31.0,,426.74,0.0,0.0,31.0,1.351,,,0.0,1.0,,True,completed
232786_451_0,pkw,28195.0,28244.0,49.0,,435.536,3.0,3.0,46.0,12.657,,,0.0612,0.9388,,True,completed
259614_461_0,pkw,28197.0,28245.0,48.0,,429.983,2.0,2.0,46.0,16.192,,,0.0417,0.9583,,True,completed
156507_420_0,pkw,28214.0,28246.0,32.0,,436.113,0.0,0.0,32.0,1.366,,,0.0,1.0,,True,completed
209839_441_0,pkw,28207.0,28246.0,39.0,,427.815,0.0,0.0,39.0,2.211,,,0.0,1.0,,True,completed
177103_429_0,pkw,28212.0,28247.0,35.0,,429.839,0.0,0.0,35.0,4.483,,,0.0,1.0,,True,completed
272033_466_0,pkw,28199.0,28247.0,48.0,,436.411,1.0,1.0,47.0,19.917,,,0.0208,0.9792,,True,completed
243431_452_0,pkw,28216.0,28249.0,33.0,,428.67,0.0,0.0,33.0,1.82,,,0.0,1.0,,True,completed
143945_416_0,pkw,28218.0,28254.0,36.0,,444.878,0.0,0.0,36.0,2.048,,,0.0,1.0,,True,completed
161686_421_0,pkw,28189.0,28254.0,65.0,,450.19,24.0,24.0,41.0,33.236,,,0.3692,0.6308,,True,completed
251039_457_0,pkw,28215.0,28257.0,42.0,,449.268,2.0,2.0,40.0,11.52,,,0.0476,0.9524,,True,completed
117127_404_0,pkw,28220.0,28259.0,39.0,,460.126,0.0,0.0,39.0,9.785,,,0.0,1.0,,True,completed
180268_430_0,pkw,28210.0,28265.0,55.0,,463.226,6.0,6.0,49.0,16.463,,,0.1091,0.8909,,True,completed
244321_453_0,pkw,28215.0,28265.0,50.0,,458.01,2.0,2.0,48.0,13.527,,,0.04,0.96,,True,completed
166507_424_0,pkw,28233.0,28268.0,35.0,,436.379,0.0,0.0,35.0,4.342,,,0.0,1.0,,True,completed
285558_474_0,pkw,28237.0,28268.0,31.0,,428.723,0.0,0.0,31.0,1.291,,,0.0,1.0,,True,completed
289688_477_0,pkw,28241.0,28270.0,29.0,,433.359,0.0,0.0,29.0,1.3,,,0.0,1.0,,True,completed
189906_434_0,pkw,28236.0,28271.0,35.0,,435.233,0.0,0.0,35.0,2.891,,,0.0,1.0,,True,completed
243333_452_0,pkw,28238.0,28272.0,34.0,,427.362,0.0,0.0,34.0,6.593,,,0.0,1.0,,True,completed
240589_452_0,pkw,28263.0,28273.0,10.0,,140.298,0.0,0.0,10.0,0.899,,,0.0,1.0,,True,completed
280500_471_0,pkw,28240.0,28274.0,34.0,,439.695,0.0,0.0,34.0,4.509,,,0.0,1.0,,True,completed
166643_424_0,pkw,28237.0,28275.0,38.0,,452.9,0.0,0.0,38.0,5.209,,,0.0,1.0,,True,completed
250663_456_0,pkw,28242.0,28278.0,36.0,,456.386,0.0,0.0,36.0,5.48,,,0.0,1.0,,True,completed
198650_436_0,pkw,28251.0,28280.0,29.0,,440.011,0.0,0.0,29.0,1.655,,,0.0,1.0,,True,completed
252459_458_0,pkw,28259.0,28288.0,29.0,,427.399,0.0,0.0,29.0,1.755,,,0.0,1.0,,True,completed
212076_442_0,pkw,28259.0,28294.0,35.0,,433.555,0.0,0.0,35.0,1.701,,,0.0,1.0,,True,completed
277750_469_0,pkw,28262.0,28294.0,32.0,,430.028,0.0,0.0,32.0,1.128,,,0.0,1.0,,True,completed
224664_449_0,pkw,28257.0,28296.0,39.0,,428.307,0.0,0.0,39.0,2.195,,,0.0,1.0,,True,completed
146134_416_0,pkw,28285.0,28298.0,13.0,,195.331,0.0,0.0,13.0,1.055,,,0.0,1.0,,True,completed
269273_465_0,pkw,28279.0,28300.0,21.0,,189.244,2.0,2.0,19.0,11.316,,,0.0952,0.9048,,True,completed
241031_452_0,pkw,28244.0,28302.0,58.0,,196.834,37.0,37.0,21.0,45.147,,,0.6379,0.3621,,True,completed
265825_464_0,pkw,28283.0,28302.0,19.0,,192.247,0.0,0.0,19.0,6.817,,,0.0,1.0,,True,completed
132229_410_0,pkw,28270.0,28303.0,33.0,,428.589,0.0,0.0,33.0,1.645,,,0.0,1.0,,True,completed
263319_462_0,pkw,28286.0,28304.0,18.0,,201.683,0.0,0.0,18.0,6.097,,,0.0,1.0,,True,completed
106740_399_0,pkw,28293.0,28306.0,13.0,,196.539,0.0,0.0,13.0,2.898,,,0.0,1.0,,True,completed
120205_405_0,pkw,28272.0,28309.0,37.0,,432.668,0.0,0.0,37.0,1.687,,,0.0,1.0,,True,completed
119889_405_0,pkw,28264.0,28311.0,47.0,,439.061,6.0,6.0,41.0,14.835,,,0.1277,0.8723,,True,completed
